name,country,age,wealth,source,year
Steven Udvar-Hazy,United States,69,3.7,Aircraft Leasing,2015
Martin & Olivier Bouygues,France,n/a,3.6,"Construction, Media",2015
Gustavo Cisneros,Venezuela,69,3.6,Media,2015
Jim Davis,United States,71,3.6,New Balance,2015
Archie Aldis Emmerson,United States,85,3.6,"Timberland, Lumber Mills",2015
John Gandel,Australia,80,3.6,Shopping Malls,2015
Diane Hendricks,United States,68,3.6,Roofing,2015
Antti Herlin,Finland,58,3.6,"Elevators, Escalators",2015
"Jeremy Jacobs, Sr.",United States,75,3.6,Sports Concessions,2015
Elizabeth Mohn,Germany,74,3.6,Media,2015
Igor Olenicoff,United States,72,3.6,Real Estate,2015
Anthony Pratt,Australia,54,3.6,Manufacturing,2015
Qiu Guanghe,China,63,3.6,Apparel Retail,2015
"Walter Scott, Jr.",United States,83,3.6,"Utilities, Telecom",2015
Sheldon Solow,United States,86,3.6,Real Estate,2015
Steven Spielberg,United States,68,3.6,Movies,2015
Yitzhak Tshuva,Israel,66,3.6,Real Estate,2015
Mohammed Al Issa,Saudi Arabia,90,3.5,Investments,2015
Rahel Blocher,Switzerland,39,3.5,Chemicals,2015
Chey Tae-Won,South Korea,54,3.5,Computer Services/Telecoms,2015
"Edward DeBartolo, Jr.",United States,68,3.5,Shopping Centers,2015
Andrei Guriev,Russia,54,3.5,Fertilizers,2015
Ingvar Kamprad,Sweden,88,3.5,Ikea,2015
Iskander Makhmudov,Russia,51,3.5,"Mining, Metals, Machinery",2015
Alain Merieux,France,77,3.5,Pharmaceuticals,2015
Pan Zhengmin,China,45,3.5,Electronics,2015
Michael Platt,United Kingdom,46,3.5,Hedge Fund,2015
Viktor Rashnikov,Russia,66,3.5,Steel,2015
Haim Saban,United States,70,3.5,"Tv Network, Investments",2015
Beny Steinmetz,Israel,58,3.5,"Mining, Diamonds, Real Estate",2015
Martin Viessmann,Germany,61,3.5,Heating Equipment,2015
Zhang Changhong,China,57,3.5,Finance Information Service,2015
Brian Acton,United States,43,3.4,Whatsapp,2015
Saif Al Ghurair,United Arab Emirates,n/a,3.4,Diversified,2015
Marc Benioff,United States,50,3.4,Business Software,2015
John Doerr,United States,63,3.4,Venture Capital,2015
Walter Faria,Brazil,59,3.4,Beer,2015
David Filo,United States,48,3.4,Yahoo,2015
Christa Gelpke,Germany,n/a,3.4,Pharmaceuticals,2015
Masatoshi Ito,Japan,90,3.4,Retail,2015
Erich Kellerhals,Germany,76,3.4,Electronics Retailer,2015
Suleiman Kerimov,Russia,48,3.4,Investments,2015
Mangal Prabhat Lodha,India,59,3.4,Real Estate,2015
Magdalena Martullo-Blocher,Switzerland,46,3.4,Chemicals,2015
Clayton Mathile,United States,74,3.4,Pet Food,2015
Anthony Pritzker,United States,54,3.4,"Hotels, Investments",2015
Jay Robert (J.B.) Pritzker,United States,50,3.4,"Hotels, Investments",2015
"Julian Robertson, Jr.",United States,83,3.4,Hedge Funds,2015
Kushal Pal Singh,India,83,3.4,Real Estate,2015
Chee Chen Tung,Hong Kong,73,3.4,Shipping,2015
Wu Yajun,China,51,3.4,Real Estate,2015
Steve Wynn,United States,73,3.4,"Casinos, Hotels",2015
Zhang Xin,China,49,3.4,Real Estate,2015
Heinz-Georg Baus,Germany,81,3.4,Home Improvement Stores,2015
"Austen Cargill, II.",United States,64,3.3,Cargill,2015
"James Cargill, II.",United States,65,3.3,Cargill,2015
Isabel dos Santos,Angola,41,3.3,Investments,2015
Juan Carlos Escotet,Venezuela,55,3.3,Banking,2015
Dan Friedkin,United States,50,3.3,Toyota Dealerships,2015
Jiang Bin,China,48,3.3,Acoustic Components,2015
Daryl Katz,Canada,53,3.3,Pharmacies,2015
Peter Kellogg,United States,72,3.3,Investments,2015
Li Zhongchu,China,51,3.3,Software,2015
Marianne Liebmann,United States,61,3.3,Cargill,2015
Najib Mikati,Lebanon,59,3.3,Telecom,2015
Taha Mikati,Lebanon,70,3.3,Telecom,2015
Masahiro Miki,Japan,59,3.3,Retail,2015
Shigenobu Nagamori,Japan,70,3.3,Motors,2015
Axel Oberwelland,Germany,48,3.3,Candy,2015
Pang Kang,China,59,3.3,Soy Sauce Maker,2015
Michael Pieper,Switzerland,69,3.3,Kitchen Appliances,2015
Leandro Rizzuto,United States,76,3.3,Consumer Products,2015
Teddy Sagi,Israel,43,3.3,Gambling Software,2015
Stephan Schmidheiny,Switzerland,67,3.3,Investments,2015
Harry Stine,United States,73,3.3,Agriculture,2015
Andreas Struengmann,Germany,65,3.3,Pharmaceuticals,2015
Thomas Struengmann,Germany,65,3.3,Pharmaceuticals,2015
Abdulla Al Futtaim,United Arab Emirates,n/a,3.2,"Auto Dealers, Investments",2015
Bubba Cathy,United States,60,3.2,Chick-Fil-A,2015
Dan Cathy,United States,62,3.2,Chick-Fil-A,2015
Jason Chang,Singapore,70,3.2,Electronics,2015
Dagmar Dolby,United States,73,3.2,Dolby Laboratories,2015
Doris Fisher,United States,83,3.2,Gap,2015
Tom Gores,United States,50,3.2,Private Equity,2015
Jia Yueting,China,42,3.2,Online Video,2015
Mary Alice Dorrance Malone,United States,65,3.2,Campbell Soup,2015
Yuri Milner,Russia,53,3.2,Facebook,2015
Kerr Neilson,Australia,65,3.2,Investment,2015
Thomas Pritzker,United States,64,3.2,"Hotels, Investments",2015
"Robert Rich, Jr.",United States,74,3.2,Frozen Foods,2015
Renzo Rosso,Italy,59,3.2,Diesel Jeans,2015
Zygmunt Solorz-Zak,Poland,58,3.2,Tv Broadcasting,2015
Jeff Sutton,United States,55,3.2,Real Estate,2015
Joan Tisch,United States,89,3.2,Diversified,2015
Roger Wang,United States,66,3.2,Retail,2015
Wang Wenxue,China,47,3.2,Real Estate,2015
Zhu Xingliang,China,55,3.2,Construction,2015
Emilio Azcarraga Jean,Mexico,47,3.1,Media,2015
John Catsimatidis,United States,66,3.1,"Oil, Real Estate, Supermarkets",2015
Jean Pierre Cayard,France,72,3.1,Spirits,2015
Ray Davis,United States,73,3.1,Pipelines,2015
Stanley Druckenmiller,United States,61,3.1,Hedge Funds,2015
Jaime Gilinski Bacal,Colombia,57,3.1,Banking,2015
Erivan Haub,Germany,82,3.1,Retail,2015
"Amos Hostetter, Jr.",United States,78,3.1,Cable Television,2015
Huang Rulun,China,63,3.1,Real Estate,2015
Johan Johannson,Norway,48,3.1,Grocery Wholesaling,2015
H. Fisk Johnson,United States,56,3.1,Cleaning Products,2015
Imogene Powers Johnson,United States,85,3.1,Cleaning Products,2015
S. Curtis Johnson,United States,59,3.1,Cleaning Products,2015
Helen Johnson-Leipold,United States,58,3.1,Cleaning Products,2015
Winnie Johnson-Marquart,United States,55,3.1,Cleaning Products,2015
John Kapoor,United States,71,3.1,Healthcare,2015
David Murdock,United States,91,3.1,"Dole, Real Estate",2015
Jorge Perez,United States,65,3.1,Condos,2015
Kevin Plank,United States,42,3.1,Under Armour,2015
Issad Rebrab,Algeria,71,3.1,Food,2015
Naguib Sawiris,Egypt,60,3.1,Telecom,2015
Alexander Svetakov,Russia,47,3.1,"Banking, Real Estate",2015
Tang Yiu,Hong Kong,81,3.1,Retail,2015
Alfred Taubman,United States,91,3.1,Real Estate,2015
Yu Yong,China,54,3.1,Mining Investments,2015
Eddie & Sol Zakay,United Kingdom,64,3.1,Real Estate,2015
Neil Bluhm,United States,77,3,Real Estate,2015
Richard Chandler,New Zealand,56,3,Investments,2015
Andrew & Peggy Cherng,United States,n/a,3,Restaurants,2015
Mark Cuban,United States,56,3,Online Media,2015
Aloysio de Andrade Faria,Brazil,94,3,Banking,2015
Jeff Greene,United States,60,3,"Real Estate, Investments",2015
Indu Jain,India,78,3,Media,2015
Min Kao,United States,66,3,Navigation Equipment,2015
Igor Kesaev,Russia,48,3,"Tobacco Distribution, Retail",2015
William Koch,United States,74,3,"Oil, Investments",2015
James Leprino,United States,77,3,Cheese,2015
Sudhir & Samir Mehta,India,n/a,3,Diversified,2015
Karl-Johan Persson,Sweden,39,3,H&M,2015
Tom Persson,Sweden,30,3,H&M,2015
"David Rockefeller, Sr.",United States,99,3,"Oil, Banking",2015
"Wilbur Ross, Jr.",United States,77,3,Investments,2015
Stephen Rubin,United Kingdom,77,3,Sports Apparel,2015
Shaul Shani,Israel,60,3,Technology,2015
Charlotte Soderstrom,Sweden,38,3,H&M,2015
Daniel Tsai,Taiwan,58,3,Finance,2015
Richard Tsai,Taiwan,57,3,Finance,2015
Hans Peter Wild,Germany,73,3,Wild Flavors Gmbh,2015
Oprah Winfrey,United States,61,3,Television,2015
Ye Chenghai,Hong Kong,71,3,Pharmaceuticals,2015
Yeoh Tiong Lay,Malaysia,85,3,"Construction, Real Estate",2015
Syed Mokhtar AlBukhary,Malaysia,63,2.9,Diversified,2015
Carlo Benetton,Italy,71,2.9,"Clothing, Investments",2015
Gilberto Benetton,Italy,73,2.9,"Clothing, Investments",2015
Giuliana Benetton,Italy,77,2.9,"Clothing, Investments",2015
Luciano Benetton,Italy,79,2.9,"Clothing, Investments",2015
David Cheriton,Canada,63,2.9,Google,2015
"William Conway, Jr.",United States,65,2.9,Private Equity,2015
Daniel D'Aniello,United States,68,2.9,Private Equity,2015
Jack Dangermond,United States,69,2.9,Mapping Software,2015
Giuseppe De'Longhi,Italy,75,2.9,Coffee Makers,2015
Andre Esteves,Brazil,46,2.9,Banking,2015
John Fisher,United States,53,2.9,Gap,2015
Rosa Anna Magno Garavoglia,Italy,n/a,2.9,Spirits,2015
Guenter Herz & Family,Germany,74,2.9,Coffee,2015
Daniela Herz,Germany,61,2.9,Coffee,2015
Kim Beom-su,South Korea,48,2.9,Mobile Chat Service,2015
Edward Lampert,United States,52,2.9,Sears,2015
Samuel Tak Lee,Hong Kong,75,2.9,Real Estate,2015
Edwin Leong,Hong Kong,63,2.9,Real Estate,2015
Youssef Mansour,Egypt,69,2.9,Diversified,2015
Sergio Mantegazza,Switzerland,87,2.9,Travel,2015
Kalanithi Maran,India,49,2.9,Media,2015
Siegfried Meister,Germany,76,2.9,Appliances,2015
Dirk Rossmann,Germany,68,2.9,Drugstore Chain,2015
David Rubenstein,United States,65,2.9,Private Equity,2015
Michael & Rainer Schmidt-Ruthenbeck,Germany,n/a,2.9,Retail,2015
Richard Schulze,United States,74,2.9,Best Buy,2015
Shin Chang-Jae,South Korea,61,2.9,Insurance,2015
Herbert Simon,United States,80,2.9,Real Estate,2015
Warren Stephens,United States,58,2.9,Investment Banking,2015
Donald Sterling,United States,79,2.9,Real Estate,2015
Wang Wenjing,China,50,2.9,Enterprise Software,2015
John Whittaker,United Kingdom,72,2.9,Real Estate,2015
Evan Williams,United States,42,2.9,Twitter,2015
Xue Xiangdong,China,56,2.9,Software,2015
Yvonne Bauer,Germany,37,2.8,Media,2015
Chen Fashu,China,54,2.8,"Mining, Hypermarkets",2015
John Paul DeJoria,United States,71,2.8,"Hair Products, Tequila",2015
Judy Faulkner,United States,71,2.8,Health It,2015
Ken Fisher,United States,64,2.8,Money Management,2015
Lindsay Fox,Australia,77,2.8,Transport,2015
Andreas Halvorsen,Norway,53,2.8,Hedge Funds,2015
Peter Hargreaves,United Kingdom,68,2.8,Financial Services,2015
Jimmy Haslam,United States,61,2.8,Retail,2015
Hortensia Herrero,Spain,64,2.8,Supermarkets,2015
Huang Shih Tsai,Hong Kong,63,2.8,Real Estate,2015
Hui Lin Chit,China,61,2.8,Hygiene Products,2015
Saleh Kamel,Saudi Arabia,73,2.8,Diversified,2015
Law Kar Po,Hong Kong,67,2.8,Real Estate,2015
Ma Jianrong,China,51,2.8,"Textiles, Apparel",2015
Wolfgang Marguerre,Germany,74,2.8,Pharmaceuticals,2015
Bernardo Matte,Chile,59,2.8,Paper,2015
Eliodoro Matte,Chile,69,2.8,Paper,2015
Patricia Matte,Chile,71,2.8,Paper,2015
Martin Naughton,Ireland,75,2.8,Heating Equipment,2015
Prasert Prasarttong-Osoth,Thailand,81,2.8,Hospitals,2015
Qi Shi,China,45,2.8,Internet Portal,2015
Richard Rainwater,United States,70,2.8,"Real Estate, Energy, Insurance",2015
Vivek Chaand Sehgal,Australia,58,2.8,Auto Parts,2015
Sze Man Bok,China,65,2.8,Hygiene Products,2015
Vladimir Yevtushenkov,Russia,66,2.8,Telecom,2015
Michael Ying,Hong Kong,65,2.8,Retail,2015
Robert Bass,United States,67,2.7,"Oil, Investments",2015
Stephen Bisciotti,United States,54,2.7,"Outsourcing, Football",2015
George Bishop,United States,78,2.7,Oil & Gas,2015
Bernard Broermann,Germany,71,2.7,Healthcare,2015
Eva Maria Bucher-Haefner,Switzerland,58,2.7,Computer Associates,2015
Hubert Burda,Germany,75,2.7,Publishing,2015
Jack Dorsey,United States,38,2.7,Twitter,2015
Charles Dunstone,United Kingdom,51,2.7,Mobile Phones,2015
Philippe Foriel-Destezet,France,79,2.7,Employment Agency,2015
Martin Haefner,Switzerland,61,2.7,"Technology, Investments",2015
Otto Happel,Germany,67,2.7,Engineering,2015
Joshua Harris,United States,50,2.7,Private Equity,2015
Heidi Horten,Austria,74,2.7,Retail,2015
Hanni Toosbuy Kasprzak,Denmark,57,2.7,Shoes,2015
Liu Zhongtian,China,51,2.7,Aluminum Products,2015
Friedhelm Loh,Germany,68,2.7,Manufacturing,2015
Ronald McAulay,Hong Kong,78,2.7,Diversified,2015
Lorenzo Mendoza,Venezuela,49,2.7,Beverages,2015
Husnu Ozyegin,Turkey,70,2.7,"Finance, Diversified",2015
A. Jerrold Perenchio,United States,84,2.7,"Television, Univision",2015
Michael Rubin,United States,42,2.7,Online Retailing,2015
Tony Tan Caktiong,Philippines,62,2.7,Fast Food,2015
Wang Yusuo,China,50,2.7,Natural Gas Distribution,2015
Christoph Zeller,Germany,n/a,2.7,Dental Implants,2015
John Arnold,United States,40,2.6,Hedge Funds,2015
Semahat Sevim Arsel,Turkey,86,2.6,Diversified,2015
Carl Bennet,Sweden,63,2.6,Investments,2015
David Bonderman,United States,72,2.6,Private Equity,2015
Ron Burkle,United States,62,2.6,"Supermarkets, Investments",2015
John Caudwell,United Kingdom,62,2.6,Mobile Phones,2015
Bharat Desai,United States,62,2.6,Outsourcing,2015
"John Dorrance, III.",Ireland,71,2.6,Campbell Soup,2015
H. Wayne Huizenga,United States,77,2.6,Investments,2015
Baba Kalyani,India,66,2.6,Engineering,2015
Leng Beng Kwek,Singapore,74,2.6,Real Estate,2015
Kenneth Langone,United States,79,2.6,Investments,2015
Michel Leclercq,France,75,2.6,Sporting Goods,2015
Michael Moritz,United States,60,2.6,Venture Capital,2015
Rajan Raheja,India,60,2.6,Diversified,2015
Mochtar Riady,Indonesia,85,2.6,Diversified,2015
Patrick Ryan,United States,77,2.6,Insurance,2015
"Bernard Saul, II.",United States,82,2.6,"Banking, Real Estate",2015
Vichai Srivaddhanaprabha,Thailand,57,2.6,Duty-Free,2015
Michael Stoschek,Germany,67,2.6,Autoparts,2015
Bulat Utemuratov,Kazakhstan,57,2.6,"Mining, Banking, Hotels",2015
"William Wrigley, Jr.",United States,51,2.6,Chewing Gum,2015
Mortimer Zuckerman,United States,77,2.6,"Real Estate, Media",2015
William Ackman,United States,48,2.5,Hedge Funds,2015
Andrej Babis,Czech Republic,60,2.5,Agriculture,2015
Rahul Bajaj,India,76,2.5,Motorcycles,2015
Marie Besnier Beauvalot,France,34,2.5,Cheese,2015
Jean-Michel Besnier,France,47,2.5,Cheese,2015
Arthur Blank,United States,72,2.5,Home Depot,2015
Alain Bouchard,Canada,66,2.5,Retail,2015
Karen Johnson Boyd,United States,90,2.5,Cleaning Products,2015
Peter Buck,United States,84,2.5,Subway Sandwich Shops,2015
Clive Calder,United Kingdom,68,2.5,Record Label,2015
Silas Chou,Hong Kong,68,2.5,Apparel,2015
Denise Coates,United Kingdom,47,2.5,Online Gambling,2015
Jose Luis Cutrale,Brazil,68,2.5,Orange Juice,2015
Fred DeLuca,United States,67,2.5,Subway Sandwich Shops,2015
Tilman Fertitta,United States,57,2.5,"Restaurants, Casinos",2015
Alexandre Grendene Bartelle,Brazil,65,2.5,Shoes,2015
Henry Hillman,United States,96,2.5,Investments,2015
B. Wayne Hughes,United States,81,2.5,Self Storage,2015
Mustafa Rahmi Koc,Turkey,84,2.5,Diversified,2015
Daniel Loeb,United States,53,2.5,Hedge Funds,2015
Lu Xiangyang,China,52,2.5,"Automobiles, Batteries",2015
Alexander Mamut,Russia,55,2.5,Investments,2015
Thomas Meyer,Switzerland,n/a,2.5,Apparel Retailer,2015
Michael Milken,United States,68,2.5,Investments,2015
Robert Miller,Canada,69,2.5,Electronics Components,2015
Ermirio Pereira de Moraes,Brazil,82,2.5,Diversified,2015
Maria Helena Moraes Scripilliti,Brazil,84,2.5,Diversified,2015
Yoshiko Mori,Japan,74,2.5,Real Estate,2015
Alexander Nesis,Russia,52,2.5,"Metals, Banking, Fertilizers",2015
Philip Niarchos,Greece,61,2.5,Art Collection,2015
Stefan Olsson,Sweden,66,2.5,Diversified,2015
Sean Parker,United States,35,2.5,Facebook,2015
Mary & Douglas Perkins,United Kingdom,n/a,2.5,Retail,2015
Sebastian Pinera,Chile,65,2.5,Investments,2015
Jean (Gigi) Pritzker,United States,53,2.5,"Hotels, Investments",2015
Penny Pritzker,United States,55,2.5,"Hotels, Investments",2015
Marc Rowan,United States,53,2.5,Private Equity,2015
Ferit Faik Sahenk,Turkey,50,2.5,"Banking, Media",2015
Alvaro Saieh Bendeck,Chile,65,2.5,Banking,2015
Carlos Sanchez,Brazil,53,2.5,Generic Drugs,2015
Howard Schultz,United States,61,2.5,Starbucks,2015
Romesh T. Wadhwani,United States,67,2.5,Software,2015
Dean White,United States,91,2.5,"Billboards, Hotels",2015
M.A. Yusuff Ali,India,59,2.5,Retail,2015
Guenther Lehmann,Germany,n/a,2.5,Drug Stores,2015
Chang Yun Chung,Singapore,96,2.4,Shipping,2015
Jean Coutu,Canada,87,2.4,Pharmacies,2015
Ashwin Dani,India,72,2.4,Paints,2015
Edson de Godoy Bueno,Brazil,71,2.4,"Hospitals, Health Care",2015
James Dinan,United States,55,2.4,Hedge Funds,2015
Tom Golisano,United States,73,2.4,Payroll Services,2015
Mikhail Gutseriev,Russia,56,2.4,"Oil, Real Estate",2015
Carlos Hank Rhon,Mexico,67,2.4,Banking,2015
Timothy Headington,United States,64,2.4,"Oil & Gas, Investments",2015
Ingeburg Herz,Germany,93,2.4,Coffee,2015
Spiro Latsis,Greece,68,2.4,"Banking, Shipping",2015
Patrick Lee,Hong Kong,73,2.4,Paper,2015
Li Shufu,China,51,2.4,Automobiles,2015
Robert McNair,United States,78,2.4,"Energy, Sports",2015
Erwin Franz Mueller,Germany,82,2.4,Drug Stores,2015
Rishad Naoroji,India,63,2.4,Consumer Goods,2015
Ravi Pillai,India,61,2.4,Construction,2015
Alexander Ponomarenko,Russia,50,2.4,Port,2015
Henry Samueli,United States,60,2.4,Semiconductors,2015
Alexandra Schorghuber,Germany,56,2.4,Real Estate,2015
Alexander Skorobogatko,Russia,47,2.4,Port,2015
Maria Luisa Solari Falabella,Chile,74,2.4,Retail,2015
Lawrence Stroll,Canada,55,2.4,Retail,2015
Sarik Tara,Turkey,84,2.4,Construction,2015
Glen Taylor,United States,73,2.4,Printing,2015
Ty Warner,United States,70,2.4,"Real Estate, Plush Toys",2015
Arne Wilhelmsen,Norway,84,2.4,Cruise Ships,2015
Nicholas Woodman,United States,39,2.4,Video Cameras,2015
John Arrillaga,United States,77,2.3,Real Estate,2015
Koos Bekker,South Africa,62,2.3,"Media, Investments",2015
Othman Benjelloun,Morocco,82,2.3,"Banking, Insurance",2015
Charles Bronfman,Canada,83,2.3,Liquor,2015
Chen Jinxia,China,46,2.3,Investments,2015
Lucio and Susan Co,Philippines,60,2.3,Retailing,2015
Kuldip Singh & Gurbachan Singh Dhingra,India,n/a,2.3,Paints,2015
Barry Diller,United States,73,2.3,Online Media,2015
Bennett Dorrance,United States,69,2.3,Campbell Soup,2015
Robert Duggan,United States,70,2.3,Pharmaceuticals,2015
Fong Yun Wah,Hong Kong,90,2.3,Real Estate,2015
Bernd Freier,Germany,58,2.3,Retail,2015
Bill Gross,United States,70,2.3,Investments,2015
Don Hankey,United States,71,2.3,Auto Loans,2015
Bahaa Hariri,Lebanon,48,2.3,"Real Estate, Investments, Logistics",2015
Johnelle Hunt,United States,83,2.3,Trucking,2015
Huo Qinghua,China,53,2.3,Coal,2015
Vyacheslav Kantor,Russia,61,2.3,"Fertilizer, Real Estate",2015
Ke Xiping,China,54,2.3,Investments,2015
Alicia Koplowitz,Spain,60,2.3,"Construction, Investments",2015
Miguel Krigsner,Brazil,65,2.3,Cosmetics,2015
Raj Kumar & Kishin RK,Singapore,60,2.3,Real Estate,2015
Khoon Hong Kuok,Singapore,65,2.3,Palm Oil,2015
"Stephen Mandel, Jr.",United States,58,2.3,Hedge Funds,2015
Yasseen Mansour,Egypt,53,2.3,Diversified,2015
Maja Oeri,Switzerland,60,2.3,Roche Holding,2015
Richard Peery,United States,76,2.3,Real Estate,2015
P.V. Ramprasad Reddy,India,56,2.3,Pharmaceuticals,2015
Gary Rollins,United States,70,2.3,Pest Control,2015
Randall Rollins,United States,83,2.3,Pest Control,2015
Thomas Siebel,United States,62,2.3,Business Software,2015
Malvinder & Shivinder Singh,India,n/a,2.3,Healthcare,2015
Peter Sondakh,Indonesia,63,2.3,Investments,2015
Song Zuowen,China,67,2.3,"Aluminum, Diversified",2015
"Clemmie Spangler, Jr.",United States,82,2.3,Investments,2015
Tsai Hong-tu,Taiwan,62,2.3,Finance,2015
Wang Changtian,China,49,2.3,"Tv, Movie Production",2015
Bernardo Caprotti,Italy,89,2.2,Grocery Stores,2015
Tatiana Casiraghi,United States,31,2.2,Beer,2015
Michel Chalhoub,France,83,2.2,Retail,2015
Chu Lam Yiu,Hong Kong,45,2.2,Flavorings,2015
James Coulter,United States,55,2.2,Private Equity,2015
Edgar de Picciotto,Switzerland,85,2.2,Private Banking,2015
Rafael Del Pino y Calvo-Sotelo,Spain,56,2.2,Construction,2015
John Farber,United States,89,2.2,Chemicals,2015
Andrew Forrest,Australia,53,2.2,Mining,2015
Fu Liquan,China,47,2.2,Surveillance Equipment,2015
Victor Fung,United States,69,2.2,Trading Company,2015
William Fung,Hong Kong,66,2.2,Sourcing,2015
Mitchell Goldhar,Canada,53,2.2,Real Estate,2015
Hoang Kieu,United States,70,2.2,Pharmaceuticals,2015
Alijan Ibragimov,Kazakhstan,61,2.2,"Mining, Metals",2015
Erman Ilicak,Turkey,47,2.2,Construction,2015
Michael Jaharis,United States,86,2.2,Pharmaceuticals,2015
Suna Kirac,Turkey,73,2.2,Diversified,2015
Manuel Lao Hernandez,Spain,70,2.2,Gambling,2015
Louis Le Duff,France,68,2.2,Bakeries,2015
Lee Boo-Jin,South Korea,44,2.2,Computer Services/Tourism,2015
Lee Jay-Hyun,South Korea,54,2.2,Food Products/Entertainment,2015
Douglas Leone,United States,57,2.2,Venture Capital,2015
Herbert Louis,United States,86,2.2,Cleaning Products,2015
Josephine Louis,United States,84,2.2,Cleaning Products,2015
Alexander Machkevich,Israel,61,2.2,"Mining, Metals",2015
Joe Mansueto,United States,58,2.2,Investment Research,2015
"Drayton McLane, Jr.",United States,78,2.2,"Wal-Mart, Logistics",2015
Hans Melchers,Netherlands,76,2.2,"Chemicals, Investments",2015
C. Dean Metropoulos,United States,68,2.2,Investments,2015
Patrice Motsepe,South Africa,53,2.2,Mining,2015
Daniel Pritzker,United States,56,2.2,"Hotels, Investments",2015
John Pritzker,United States,62,2.2,"Hotels, Investments",2015
Chandru Raheja,India,74,2.2,Real Estate,2015
Helena Revoredo,Spain,68,2.2,Insurance,2015
Larry Robbins,United States,45,2.2,Hedge Funds,2015
Filiz Sahenk,Turkey,48,2.2,"Bank, Media",2015
"Julio Mario Santo Domingo, III.",United States,29,2.2,Beer,2015
Fayez Sarofim,United States,86,2.2,Money Management,2015
Gil Shwed,Israel,47,2.2,Software,2015
Peter Spuhler,Switzerland,55,2.2,Manufacturing,2015
Pat Stryker,United States,58,2.2,Medical Equipment,2015
Peter Thiel,United States,47,2.2,Facebook,2015
Clemens Toennies,Germany,58,2.2,Meat Processing,2015
Ted Turner,United States,76,2.2,Cable Television,2015
Chip Wilson,Canada,58,2.2,Lululemon,2015
Anita Zucker,United States,63,2.2,Chemicals,2015
S. Daniel Abraham,United States,90,2.1,Slim-Fast,2015
Sulaiman Al Rajhi,Saudi Arabia,87,2.1,Banking,2015
Ron Baron,United States,71,2.1,Money Management,2015
Jim Breyer,United States,53,2.1,Venture Capital,2015
John Brown,United States,80,2.1,Medical Equipment,2015
Cai Kui,China,52,2.1,Real Estate,2015
Jose and Francisco Jose Calderon Rojas,Mexico,60,2.1,Beverages,2015
Francesco Gaetano Caltagirone,Italy,71,2.1,"Cement, Diversified",2015
"Chase Coleman, III.",United States,39,2.1,Hedge Fund,2015
Ennio Doris,Italy,74,2.1,Financial Services,2015
Feng Hailiang,China,54,2.1,"Copper Processing, Real Estate",2015
Gerald Ford,United States,70,2.1,Banking,2015
James France,United States,70,2.1,"Nascar, Racing",2015
Jean Claude Gandur,Switzerland,66,2.1,"Oil Trading, Exploration",2015
Gordon Getty,United States,81,2.1,Getty Oil,2015
Sam Goi,Singapore,66,2.1,Frozen Foods,2015
Alec Gores,United States,61,2.1,Private Equity,2015
Noam Gottesman,United States,53,2.1,Hedge Funds,2015
Esther Grether,Switzerland,79,2.1,"Art Collection, Swatch",2015
Susan Hirt Hagen,United States,79,2.1,Insurance,2015
Rakesh Jhunjhunwala,India,54,2.1,Investments,2015
Bruce Karsh,United States,59,2.1,Private Equity,2015
Brad Kelley,United States,58,2.1,Tobacco,2015
Habil Khorakiwala,India,72,2.1,Pharmaceuticals,2015
Timur Kulibaev,Kazakhstan,48,2.1,Banking,2015
Dinara Kulibaeva,Kazakhstan,47,2.1,Banking,2015
Marc Ladreit de Lacharriere,France,74,2.1,Finance,2015
Christos Lazari,United Kingdom,68,2.1,Real Estate,2015
Lee Seo-Hyun,South Korea,41,2.1,Computer Services/Tourism,2015
Rodney Lewis,United States,61,2.1,Natural Gas,2015
Li Liufa,China,57,2.1,"Steel, Diversified",2015
Liang Xinjun,China,47,2.1,Diversified,2015
Igor Makarov,Russia,52,2.1,Gas,2015
Howard Marks,United States,68,2.1,Private Equity,2015
Daniel Mate,Spain,51,2.1,"Mining, Commodities",2015
Aristotelis Mistakidis,Greece,53,2.1,"Mining, Commodities",2015
Fernando Roberto Moreira Salles,Brazil,68,2.1,"Banking, Minerals",2015
Joao Moreira Salles,Brazil,53,2.1,"Banking, Minerals",2015
Walther Moreira Salles Junior,Brazil,58,2.1,"Banking, Minerals",2015
Pedro Moreira Salles,Brazil,55,2.1,"Banking, Minerals",2015
Farhad Moshiri,United Kingdom,59,2.1,Diversified,2015
N.R. Narayana Murthy,India,68,2.1,Software Services,2015
Jonathan Nelson,United States,58,2.1,Private Equity,2015
Julio Ponce,Chile,69,2.1,Fertilizer,2015
Carlos Rodriguez-Pastor,Peru,55,2.1,Finance,2015
Stephen Saad,South Africa,50,2.1,Pharmaceuticals,2015
Shen Guojun,China,52,2.1,Retail,2015
Helmut Sohmen,Austria,75,2.1,Shipping,2015
Sun Piaoyang,China,56,2.1,Pharmaceuticals,2015
Tsai Cheng-da,Taiwan,n/a,2.1,Finance,2015
T.Y. Tsai,Taiwan,n/a,2.1,Finance,2015
Wim Van Der Leegte,Netherlands,67,2.1,Manufacturing,2015
Wei Ing-Chou,Taiwan,62,2.1,"Food, Beverages",2015
Russ Weiner,United States,45,2.1,Energy Drinks,2015
Xiao Wenge,China,48,2.1,Entertainment,2015
Mohamed Al Fayed,Egypt,86,2,"Retail, Investments",2015
Folorunsho Alakija,Nigeria,64,2,Oil,2015
